uitvoeringstoetsen-belastingdienst-wetsvoorstel-overige-fiscale-maatregelen-2027	04-belastingplan	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/uitvoeringstoetsen-belastingdienst-wetsvoorstel-overige-fiscale-maatregelen-2027/wetsvoorstel-overige-fiscale-maatregelen-2027-uitvoeringstoetsen-belastingdienst.pdf	/workspace/Prinsjesdag-2026-begroting-2027/04-belastingplan/uitvoeringstoetsen-belastingdienst-wetsvoorstel-overige-fiscale-maatregelen-2027__wetsvoorstel-overige-fiscale-maatregelen-2027-uitvoeringstoetsen-belastingdienst.pdf
v-buitenlandse-zaken-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/v-buitenlandse-zaken-rijksbegroting-2027/5-buitenlandse-zaken.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/v-buitenlandse-zaken-rijksbegroting-2027__5-buitenlandse-zaken.pdf
vi-justitie-en-veiligheid-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/vi-justitie-en-veiligheid-rijksbegroting-2027/6-justitie-en-veiligheid.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/vi-justitie-en-veiligheid-rijksbegroting-2027__6-justitie-en-veiligheid.pdf
vii-binnenlandse-zaken-en-koninkrijksrelaties-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/vii-binnenlandse-zaken-en-koninkrijksrelaties-rijksbegroting-2027/7-binnenlandse-zaken-en-koninkrijksrelaties.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/vii-binnenlandse-zaken-en-koninkrijksrelaties-rijksbegroting-2027__7-binnenlandse-zaken-en-koninkrijksrelaties.pdf
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2027/8-onderwijs-cultuur-en-wetenschap.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2027__8-onderwijs-cultuur-en-wetenschap.pdf
wetsvoorstel-belastingplan-2027	04-belastingplan	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/wetsvoorstel-belastingplan-2027/wetsvoorstel-belastingplan-2027.pdf	/workspace/Prinsjesdag-2026-begroting-2027/04-belastingplan/wetsvoorstel-belastingplan-2027__wetsvoorstel-belastingplan-2027.pdf
wetsvoorstel-fiscale-stimulering-start-ups-en-scale-ups	04-belastingplan	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/wetsvoorstel-fiscale-stimulering-start-ups-en-scale-ups/wetsvoorstel-wet-fiscale-stimulering-start-ups-en-scale-ups-wetsvoorstel.pdf	/workspace/Prinsjesdag-2026-begroting-2027/04-belastingplan/wetsvoorstel-fiscale-stimulering-start-ups-en-scale-ups__wetsvoorstel-wet-fiscale-stimulering-start-ups-en-scale-ups-wetsvoorstel.pdf
wetsvoorstel-overige-fiscale-maatregelen-2027	04-belastingplan	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/wetsvoorstel-overige-fiscale-maatregelen-2027/wetsvoorstel-overige-fiscale-maatregelen-2027-wetsvoorstel.pdf	/workspace/Prinsjesdag-2026-begroting-2027/04-belastingplan/wetsvoorstel-overige-fiscale-maatregelen-2027__wetsvoorstel-overige-fiscale-maatregelen-2027-wetsvoorstel.pdf
wetsvoorstel-wet-veiligehavenregels-wet-minimumbelasting-2024	05-overig	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/wetsvoorstel-wet-veiligehavenregels-wet-minimumbelasting-2024/wet-veiligehavenregels-wet-minimumbelasting-2024.pdf	/workspace/Prinsjesdag-2026-begroting-2027/05-overig/wetsvoorstel-wet-veiligehavenregels-wet-minimumbelasting-2024__wet-veiligehavenregels-wet-minimumbelasting-2024.pdf
x-defensie-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/x-defensie-rijksbegroting-2027/10-defensie.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/x-defensie-rijksbegroting-2027__10-defensie.pdf
xii-infrastructuur-en-waterstaat-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xii-infrastructuur-en-waterstaat-rijksbegroting-2027/12-infrastructuur-en-waterstaat.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xii-infrastructuur-en-waterstaat-rijksbegroting-2027__12-infrastructuur-en-waterstaat.pdf
xiii-economische-zaken-en-klimaat-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xiii-economische-zaken-en-klimaat-rijksbegroting-2027/13-economische-zaken-en-klimaat.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xiii-economische-zaken-en-klimaat-rijksbegroting-2027__13-economische-zaken-en-klimaat.pdf
xiv-landbouw-visserij-voedselzekerheid-en-natuur-en-f-diergezondheidsfonds-rijksbegroting-2027	03-fondsen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xiv-landbouw-visserij-voedselzekerheid-en-natuur-en-f-diergezondheidsfonds-rijksbegroting-2027/14-landbouw-visserij-voedselzekerheid-en-natuur-en-diergezondheidsfonds.pdf	/workspace/Prinsjesdag-2026-begroting-2027/03-fondsen/xiv-landbouw-visserij-voedselzekerheid-en-natuur-en-f-diergezondheidsfonds-rijksbegroting-2027__14-landbouw-visserij-voedselzekerheid-en-natuur-en-diergezondheidsfonds.pdf
xv-sociale-zaken-en-werkgelegenheid-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xv-sociale-zaken-en-werkgelegenheid-rijksbegroting-2027/15-sociale-zaken-en-werkgelegenheid.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xv-sociale-zaken-en-werkgelegenheid-rijksbegroting-2027__15-sociale-zaken-en-werkgelegenheid.pdf
xvi-volksgezondheid-welzijn-en-sport-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xvi-volksgezondheid-welzijn-en-sport-rijksbegroting-2027/16-volksgezondheid-welzijn-en-sport.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xvi-volksgezondheid-welzijn-en-sport-rijksbegroting-2027__16-volksgezondheid-welzijn-en-sport.pdf
xvii-buitenlandse-handel-en-ontwikkelingssamenwerking-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xvii-buitenlandse-handel-en-ontwikkelingssamenwerking-rijksbegroting-2027/17-buitenlandse-handel-en-ontwikkelingssamenwerking.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xvii-buitenlandse-handel-en-ontwikkelingssamenwerking-rijksbegroting-2027__17-buitenlandse-handel-en-ontwikkelingssamenwerking.pdf
xx-asiel-en-migratie-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xx-asiel-en-migratie-rijksbegroting-2027/20-asiel-en-migratie.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xx-asiel-en-migratie-rijksbegroting-2027__20-asiel-en-migratie.pdf
xxii-volkshuisvesting-en-ruimtelijke-ordening-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xxii-volkshuisvesting-en-ruimtelijke-ordening-rijksbegroting-2027/22-volkshuisvesting-en-ruimtelijke-ordening.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xxii-volkshuisvesting-en-ruimtelijke-ordening-rijksbegroting-2027__22-volkshuisvesting-en-ruimtelijke-ordening.pdf
xxiii-klimaat-en-groene-groei-rijksbegroting-2027	02-begrotingen	https://www.rijksoverheid.nl/site/binaries/site-content/collections/documents/2026/09/15/xxiii-klimaat-en-groene-groei-rijksbegroting-2027/23-klimaat-en-groene-groei.pdf	/workspace/Prinsjesdag-2026-begroting-2027/02-begrotingen/xxiii-klimaat-en-groene-groei-rijksbegroting-2027__23-klimaat-en-groene-groei.pdf
